Number,Name,lat,lon
10565,MANSON 3,47.9079,-120.0414
10566,MABTON 1,46.1405,-120.0968
10567,GRANDVIEW 1,46.2234,-119.9735
10568,GRANDVIEW 2,46.2234,-119.9735
10569,QUINCY 1 1,47.1193,-119.7942
10570,QUINCY 1 2,47.1193,-119.7942
10571,BREWSTER 1,48.0643,-119.69
10572,MATTAWA 1 1,46.7256,-119.6248
10573,MATTAWA 1 2,46.7256,-119.6248
10574,PROSSER 1,46.1752,-119.6781
10575,PROSSER 2,46.1752,-119.6781
10576,ROYAL CITY 1,46.8538,-119.7
10577,SUNNYSIDE 1 1,46.5318,-119.5601
10578,EPHRATA 1,47.4061,-119.5338
10579,OKANOGAN 1,48.2962,-119.6648
10580,OKANOGAN 2,48.2962,-119.6648
10581,BENTON CITY 1,46.3237,-119.5303
10582,SOAP LAKE 1,47.4753,-119.5187
10583,WEST RICHLAND 1,46.2844,-119.2917
10584,WEST RICHLAND 2,46.2844,-119.2917
10585,MOSES LAKE 1 1,47.1599,-119.374
10586,MOSES LAKE 2 1,47.2058,-119.2927
10587,MOSES LAKE 2 2,47.2058,-119.2927
10588,MOSES LAKE 2 3,47.2058,-119.2927
10589,RICHLAND 1 1,46.332,-119.2957
10590,RICHLAND 2 1,46.3498,-119.2643
10591,RICHLAND 3 1,46.1596,-119.3571
10592,RICHLAND 3 2,46.1596,-119.3571
10593,RICHLAND 3 3,46.1596,-119.3571
10594,KENNEWICK 1 1,46.1784,-119.1874
10595,OMAK 1,48.3025,-119.3157
10596,OMAK 2,48.3025,-119.3157
10597,TONASKET 1,48.6336,-119.347
10598,OROVILLE 1 1,48.9833,-119.2192
10599,MESA 1 1,46.6475,-119.2756
10600,OTHELLO 1,46.9002,-119.1478
10601,KENNEWICK 2 1,46.1558,-119.1459
10602,KENNEWICK 3 1,46.2059,-119.154
10603,KENNEWICK 3 2,46.2059,-119.154
10604,KENNEWICK 4 1,46.119,-119.0343
10605,KENNEWICK 5 1,46.1418,-119.0344
10606,WARDEN 1,46.9803,-119.0652
10607,PASCO 1 1,46.3067,-118.8555
10608,PASCO 1 2,46.3067,-118.8555
10609,PASCO 2 1,46.4504,-119.0328
10610,COULEE DAM 1,48.0642,-118.9081
10611,COULEE DAM 2,48.0642,-118.9081
10612,COULEE DAM 3,48.0642,-118.9081
10613,BURBANK 1 1,46.236,-118.9726
10614,CONNELL 1,46.6152,-118.8332
10615,REPUBLIC 1,48.5237,-118.7253
10616,REPUBLIC 2,48.5237,-118.7253
10617,COLLEGE PLACE 1,46.0608,-118.472
10618,RITZVILLE 1,47.1453,-118.4313
10619,DAVENPORT 1,47.603,-118.2452
10620,DAVENPORT 2,47.603,-118.2452
10621,KETTLE FALLS 1 1,48.6381,-118.0559
10622,KETTLE FALLS 1 2,48.6381,-118.0559
10623,KETTLE FALLS 1 3,48.6381,-118.0559
10624,DAYTON 1 1,46.2473,-117.7676
10625,DAYTON 1 2,46.2473,-117.7676
10626,SPRINGDALE 1,48.0408,-117.9373
10627,COLVILLE 1,48.5904,-117.7823
10628,MEDICAL LAKE 1,47.5223,-117.6948
10629,CHEWELAH 1,48.3264,-117.6143
10630,CHENEY 1,47.448,-117.5949
10631,NINE MILE FALLS 1 1,47.8176,-117.6257
10632,NINE MILE FALLS 1 2,47.8176,-117.6257
10633,SPOKANE 1 1,47.6986,-117.5665
10634,DEER PARK 1,48.0336,-117.55
10635,SPOKANE 2 1,47.7976,-117.4311
10636,SPOKANE 3 1,47.7576,-117.4235
10637,SPOKANE 3 2,47.7576,-117.4235
10638,SPOKANE 4 1,47.6004,-117.4136
10639,SPOKANE 5 1,47.7045,-117.4883
10640,SPOKANE 5 2,47.7045,-117.4883
10641,SPOKANE 6 1,47.7299,-117.3749
10642,SPOKANE 7 1,47.6011,-117.4607
10643,SPOKANE 7 2,47.6011,-117.4607
10644,SPOKANE 7 3,47.6011,-117.4607
10645,COLFAX 1 1,46.8793,-117.4354
10646,COLFAX 1 2,46.8793,-117.4354
10647,SPOKANE 8 1,47.8353,-117.4281
10648,SPOKANE 9 1,47.5865,-117.3419
10649,SPOKANE 10 1,47.6851,-117.3615
10650,SPOKANE 11 1,47.7601,-117.3856
10651,SPOKANE 12 1,47.6639,-117.3667
10652,COLBERT 1,47.8809,-117.3097
10653,SPOKANE 13 1,47.5957,-117.2631
10654,SPOKANE 13 2,47.5957,-117.2631
10655,SPOKANE 14 1,47.5037,-117.3215
10656,SPOKANE 14 2,47.5037,-117.3215
10657,SPOKANE 15 1,47.6871,-117.2908
10658,CHATTAROY 1,48.0173,-117.2967
10659,CLARKSTON 1 1,46.3546,-117.2837
10660,SPOKANE 16 1,47.7636,-117.2931
10661,SPOKANE 17 1,47.5894,-117.303
10662,SPOKANE 17 2,47.5894,-117.303
10663,SPOKANE 17 3,47.5894,-117.303
10664,SPOKANE 17 4,47.5894,-117.303
10665,SPOKANE 18 1,47.7083,-117.3096
10666,ELK 1,48.1135,-117.3246
10667,ELK 2,48.1135,-117.3246
10668,SPOKANE 19 1,47.7363,-117.2583
10669,PULLMAN 1 1,46.6533,-117.3146
10670,PULLMAN 2 1,46.6335,-117.1711
10671,VERADALE 1,47.6369,-117.1952
10672,NEWPORT 1 1,48.1673,-117.1476
10673,MEAD 1,47.9256,-117.1388
10674,OTIS ORCHARDS 1,47.7108,-117.2179
10675,OTIS ORCHARDS 2,47.7108,-117.2179
10676,GREENACRES 1,47.5149,-117.0301
10677,GREENACRES 2,47.5149,-117.0301
10678,LIBERTY LAKE 1,47.6862,-117.0884
10679,NEWMAN LAKE 1,47.7501,-117.133
10680,MATTAWA 2 1,46.6451,-119.908
10681,MATTAWA 2 2,46.6451,-119.908
10682,MATTAWA 2 3,46.6451,-119.908
10683,MATTAWA 2 4,46.6451,-119.908
10684,MATTAWA 2 5,46.6451,-119.908
10685,MATTAWA 2 6,46.6451,-119.908
10686,MATTAWA 2 7,46.6451,-119.908
10687,MATTAWA 2 8,46.6451,-119.908
10688,MATTAWA 2 9,46.6451,-119.908
10689,MATTAWA 2 10,46.6451,-119.908
10690,ROOSEVELT 1 1,45.8131,-120.3475
10691,ROOSEVELT 1 2,45.8131,-120.3475
10692,ROOSEVELT 1 3,45.8131,-120.3475
10693,RANDLE 1,46.4661,-122.1097
10694,RANDLE 2,46.4661,-122.1097
10695,RANDLE 3,46.4661,-122.1097
10696,RANDLE 4,46.4661,-122.1097
10697,CLE ELUM 2 1,47.1356,-120.6872
10698,CLE ELUM 2 2,47.1356,-120.6872
10699,CLE ELUM 2 3,47.1356,-120.6872
10700,CLE ELUM 2 4,47.1356,-120.6872
10701,CLE ELUM 2 5,47.1356,-120.6872
10702,GOLDENDALE 2 1,45.8797,-120.8072
10703,GOLDENDALE 2 2,45.8797,-120.8072
10704,GOLDENDALE 2 3,45.8797,-120.8072
10705,GOLDENDALE 2 4,45.8797,-120.8072
10706,GOLDENDALE 2 5,45.8797,-120.8072
10707,WENATCHEE 3 1,47.5336,-120.2953
10708,WENATCHEE 3 2,47.5336,-120.2953
10709,WENATCHEE 3 3,47.5336,-120.2953
10710,WENATCHEE 3 4,47.5336,-120.2953
10711,WENATCHEE 3 5,47.5336,-120.2953
10712,WENATCHEE 3 6,47.5336,-120.2953
10713,WENATCHEE 3 7,47.5336,-120.2953
10714,WENATCHEE 3 8,47.5336,-120.2953
10715,WENATCHEE 3 9,47.5336,-120.2953
10716,WENATCHEE 3 10,47.5336,-120.2953
10717,WENATCHEE 4 1,47.3461,-120.0917
10718,WENATCHEE 4 2,47.3461,-120.0917
10719,WENATCHEE 4 3,47.3461,-120.0917
10720,WENATCHEE 4 4,47.3461,-120.0917
10721,WENATCHEE 4 5,47.3461,-120.0917
10722,WENATCHEE 4 6,47.3461,-120.0917
10723,WENATCHEE 4 7,47.3461,-120.0917
10724,WENATCHEE 4 8,47.3461,-120.0917
10725,WENATCHEE 4 9,47.3461,-120.0917
10726,WENATCHEE 4 10,47.3461,-120.0917
10727,WENATCHEE 4 11,47.3461,-120.0917
10728,SULTAN 2 1,47.9084,-121.8144
10729,SULTAN 2 2,47.9084,-121.8144
10730,SHELTON 3 1,47.3698,-123.1603
10731,SHELTON 3 2,47.3698,-123.1603
10732,SHELTON 3 3,47.3698,-123.1603
10733,SHELTON 3 4,47.3698,-123.1603
10734,TACOMA 19 1,47.0861,-122.3657
10735,TACOMA 19 2,47.0861,-122.3657
10736,TACOMA 19 3,47.0861,-122.3657
10737,TACOMA 19 4,47.0861,-122.3657
10738,TACOMA 19 5,47.0861,-122.3657
10739,COUGAR 1 1,46.0608,-122.2017
10740,COUGAR 1 2,46.0608,-122.2017
10741,COUGAR 1 3,46.0608,-122.2017
10742,COUGAR 1 4,46.0608,-122.2017
10743,COUGAR 1 5,46.0608,-122.2017
10744,COUGAR 1 6,46.0608,-122.2017
10745,ELLENSBURG 3 1,46.9547,-120.1819
10746,ELLENSBURG 3 2,46.9547,-120.1819
10747,BRIDGEPORT 1,47.9951,-119.6404
10748,BRIDGEPORT 2,47.9951,-119.6404
10749,BRIDGEPORT 3,47.9951,-119.6404
10750,BRIDGEPORT 4,47.9951,-119.6404
10751,BRIDGEPORT 5,47.9951,-119.6404
10752,BRIDGEPORT 6,47.9951,-119.6404
10753,BRIDGEPORT 7,47.9951,-119.6404
10754,BRIDGEPORT 8,47.9951,-119.6404
10755,BRIDGEPORT 9,47.9951,-119.6404
10756,SILVER CREEK 1 1,46.5035,-122.5885
10757,SILVER CREEK 1 2,46.5035,-122.5885
10758,CONCRETE 1 1,48.5478,-121.7407
10759,CONCRETE 1 2,48.5478,-121.7407
10760,CAMAS 3 1,45.5847,-122.4056
10761,CAMAS 3 2,45.5847,-122.4056
10762,CAMAS 3 3,45.5847,-122.4056
10763,CAMAS 3 4,45.5847,-122.4056
10764,CAMAS 3 5,45.5847,-122.4056
10765,CAMAS 3 6,45.5847,-122.4056
10766,DAYTON 2 1,46.4211,-118.0269
10767,DAYTON 2 2,46.4211,-118.0269
10768,DAYTON 2 3,46.4211,-118.0269
10769,ROCKPORT 1 1,48.6981,-121.2086
10770,ROCKPORT 1 2,48.6981,-121.2086
10771,ROCKPORT 1 3,48.6981,-121.2086
10772,ROCKPORT 1 4,48.6981,-121.2086
10773,ROCKPORT 1 5,48.6981,-121.2086
10774,ROCKPORT 1 6,48.6981,-121.2086
10775,MOUNT VERNON 4 1,48.4481,-122.4331
10776,MOUNT VERNON 4 2,48.4481,-122.4331
10777,MOUNT VERNON 4 3,48.4481,-122.4331
10778,SPOKANE 20 1,47.6536,-117.4206
10779,SPOKANE 20 2,47.6536,-117.4206
10780,SPOKANE 20 3,47.6536,-117.4206
10781,LONGVIEW 3 1,46.1039,-122.9184
10782,LONGVIEW 3 2,46.1039,-122.9184
10783,LONGVIEW 3 3,46.1039,-122.9184
10784,BELLINGHAM 7 1,48.746,-122.486
10785,BELLINGHAM 7 2,48.746,-122.486
10786,BELLINGHAM 7 3,48.746,-122.486
10787,BELLINGHAM 7 4,48.746,-122.486
10788,BELLINGHAM 7 5,48.746,-122.486
10789,ROSALIA 1,47.1558,-117.3644
10790,ROSALIA 2,47.1558,-117.3644
10791,ROSALIA 3,47.1558,-117.3644
10792,ROSALIA 4,47.1558,-117.3644
10793,ROSALIA 5,47.1558,-117.3644
10794,ANACORTES 2 1,48.4708,-122.56
10795,ANACORTES 2 2,48.4708,-122.56
10796,ANACORTES 2 3,48.4708,-122.56
10797,ANACORTES 2 4,48.4708,-122.56
10798,ANACORTES 2 5,48.4708,-122.56
10799,ANACORTES 2 6,48.4708,-122.56
10800,GOLDENDALE 3 1,45.7818,-120.5212
10801,KIRKLAND 5 1,47.4446,-121.6878
10802,KIRKLAND 5 2,47.4446,-121.6878
10803,KIRKLAND 5 3,47.4446,-121.6878
10804,KIRKLAND 5 4,47.4446,-121.6878
10805,ROCKPORT 2 1,48.7139,-121.1317
10806,ROCKPORT 2 2,48.7139,-121.1317
10807,ROCKPORT 2 3,48.7139,-121.1317
10808,RICHLAND 4 1,46.4711,-119.3339
10809,RICHLAND 4 2,46.4711,-119.3339
10810,RICHLAND 4 3,46.4711,-119.3339
10811,RICHLAND 4 4,46.4711,-119.3339
10812,RICHLAND 4 5,46.4711,-119.3339
10813,AMBOY 1,45.9628,-122.3355
10814,AMBOY 2,45.9628,-122.3355
10815,AMBOY 3,45.9628,-122.3355
10816,AMBOY 4,45.9628,-122.3355
10817,KETTLE FALLS 2 1,48.6203,-118.1111
10818,KETTLE FALLS 2 2,48.6203,-118.1111
10819,KETTLE FALLS 2 3,48.6203,-118.1111
10820,BICKLETON 1 1,45.9215,-120.2355
10821,BICKLETON 1 2,45.9215,-120.2355
10822,BICKLETON 1 3,45.9215,-120.2355
10823,BICKLETON 1 4,45.9215,-120.2355
10824,POMEROY 1 1,46.6595,-117.4294
10825,POMEROY 1 2,46.6595,-117.4294
10826,POMEROY 1 3,46.6595,-117.4294
10827,POMEROY 1 4,46.6595,-117.4294
10828,POMEROY 1 5,46.6595,-117.4294
10829,POMEROY 1 6,46.6595,-117.4294
10830,POMEROY 1 7,46.6595,-117.4294
10831,POMEROY 1 8,46.6595,-117.4294
10832,POMEROY 1 9,46.6595,-117.4294
10833,POMEROY 1 10,46.6595,-117.4294
10834,POMEROY 1 11,46.6595,-117.4294
10835,POMEROY 1 12,46.6595,-117.4294
10836,TACOMA 20 1,47.0797,-122.365
10837,TACOMA 20 2,47.0797,-122.365
10838,TACOMA 21 1,47.2661,-122.4283
10839,TACOMA 21 2,47.2661,-122.4283
10840,TACOMA 21 3,47.2661,-122.4283
10841,TACOMA 21 4,47.2661,-122.4283
10842,LAKEBAY 2 1,46.8328,-122.3196
10843,LAKEBAY 2 2,46.8328,-122.3196
10844,BURBANK 2 1,46.2498,-118.8798
10845,BURBANK 2 2,46.2498,-118.8798
10846,BURBANK 2 3,46.2498,-118.8798
10847,BURBANK 2 4,46.2498,-118.8798
10848,BURBANK 2 5,46.2498,-118.8798
10849,BURBANK 2 6,46.2498,-118.8798
10850,BURBANK 2 7,46.2498,-118.8798
10851,BURBANK 2 8,46.2498,-118.8798
10852,BURBANK 2 9,46.2498,-118.8798
10853,BURBANK 2 10,46.2498,-118.8798
10854,BURBANK 2 11,46.2498,-118.8798
10855,BURBANK 2 12,46.2498,-118.8798
10856,CENTRALIA 2 1,46.7559,-122.8598
10857,CENTRALIA 2 2,46.7559,-122.8598
10858,CENTRALIA 2 3,46.7559,-122.8598
10859,CENTRALIA 2 4,46.7559,-122.8598
10860,CENTRALIA 2 5,46.7559,-122.8598
10861,CENTRALIA 2 6,46.7559,-122.8598
10862,SILVER CREEK 2 1,46.5347,-122.4247
10863,SILVER CREEK 2 2,46.5347,-122.4247
10864,SILVER CREEK 2 3,46.5347,-122.4247
10865,SILVER CREEK 2 4,46.5347,-122.4247
10866,NORTH BEND 2 1,47.4193,-121.7819
10867,NORTH BEND 2 2,47.4193,-121.7819
10868,NINE MILE FALLS 2 1,47.7697,-117.5372
10869,NINE MILE FALLS 2 2,47.7697,-117.5372
10870,SPOKANE 21 1,47.7351,-117.3705
10871,SPOKANE 21 2,47.7351,-117.3705
10872,SPOKANE 21 3,47.7351,-117.3705
10873,WENATCHEE 5 1,47.8347,-120.0133
10874,DAYTON 3 1,46.5838,-118.0273
10875,DAYTON 3 2,46.5838,-118.0273
10876,DAYTON 3 3,46.5838,-118.0273
10877,DAYTON 3 4,46.5838,-118.0273
10878,DAYTON 3 5,46.5838,-118.0273
10879,DAYTON 3 6,46.5838,-118.0273
10880,DAYTON 3 7,46.5838,-118.0273
10881,DAYTON 3 8,46.5838,-118.0273
10882,DAYTON 3 9,46.5838,-118.0273
10883,DAYTON 3 10,46.5838,-118.0273
10884,DAYTON 3 11,46.5838,-118.0273
10885,DAYTON 3 12,46.5838,-118.0273
10886,DAYTON 3 13,46.5838,-118.0273
10887,SUMAS 1,48.9905,-122.2733
10888,SUMAS 2,48.9905,-122.2733
10889,SUMAS 3,48.9905,-122.2733
10890,SUMAS 4,48.9905,-122.2733
10891,SUMAS 5,48.9905,-122.2733
10892,BURLINGTON 2 1,48.4558,-122.4358
10893,BURLINGTON 2 2,48.4558,-122.4358
10894,BURLINGTON 2 3,48.4558,-122.4358
10895,BURLINGTON 2 4,48.4558,-122.4358
10896,BURLINGTON 2 5,48.4558,-122.4358
10897,BURLINGTON 2 6,48.4558,-122.4358
10898,BURLINGTON 2 7,48.4558,-122.4358
10899,COULEE CITY 1 1,47.5025,-119.2917
10900,COULEE CITY 1 2,47.5025,-119.2917
10901,COULEE CITY 1 3,47.5025,-119.2917
10902,COULEE CITY 1 4,47.5025,-119.2917
10903,BICKLETON 2 1,45.9192,-120.3039
10904,BICKLETON 2 2,45.9192,-120.3039
10905,BEVERLY 1,46.8731,-119.9703
10906,BEVERLY 2,46.8731,-119.9703
10907,BEVERLY 3,46.8731,-119.9703
10908,BEVERLY 4,46.8731,-119.9703
10909,BEVERLY 5,46.8731,-119.9703
10910,BEVERLY 6,46.8731,-119.9703
10911,BEVERLY 7,46.8731,-119.9703
10912,BEVERLY 8,46.8731,-119.9703
10913,BEVERLY 9,46.8731,-119.9703
10914,BEVERLY 10,46.8731,-119.9703
10915,BEVERLY 11,46.8731,-119.9703
10916,ROCKPORT 3 1,48.7326,-121.0679
10917,ROCKPORT 3 2,48.7326,-121.0679
10918,ROCKPORT 3 3,48.7326,-121.0679
10919,ROCKPORT 3 4,48.7326,-121.0679
10920,ROCKPORT 3 5,48.7326,-121.0679
10921,ROCKPORT 3 6,48.7326,-121.0679
10922,ROCKPORT 3 7,48.7326,-121.0679
10923,BLAINE 2 1,48.8288,-122.6861
10924,NORTH BEND 3 1,47.6992,-121.7833
10925,NORTH BEND 3 2,47.6992,-121.7833
10926,NORTH BEND 3 3,47.6992,-121.7833
10927,NORTH BEND 3 4,47.6992,-121.7833
10928,CHEHALIS 2 1,46.6225,-122.9131
10929,CHEHALIS 2 2,46.6225,-122.9131
10930,CHEHALIS 2 3,46.6225,-122.9131
10931,CHEHALIS 2 4,46.6225,-122.9131
10932,CHEHALIS 2 5,46.6225,-122.9131
10933,GOLDENDALE 4 1,45.7442,-120.7836
10934,COUGAR 2 1,46.0594,-122.2594
10935,COUGAR 2 2,46.0594,-122.2594
10936,COUGAR 2 3,46.0594,-122.2594
10937,ABERDEEN 2 1,46.9728,-123.7739
10938,ABERDEEN 2 2,46.9728,-123.7739
10939,ABERDEEN 2 3,46.9728,-123.7739
10940,ABERDEEN 2 4,46.9728,-123.7739
10941,KAHLOTUS 1,46.5635,-118.5397
10942,KAHLOTUS 2,46.5635,-118.5397
10943,KAHLOTUS 3,46.5635,-118.5397
10944,KAHLOTUS 4,46.5635,-118.5397
10945,KAHLOTUS 5,46.5635,-118.5397
10946,KAHLOTUS 6,46.5635,-118.5397
10947,KAHLOTUS 7,46.5635,-118.5397
10948,KAHLOTUS 8,46.5635,-118.5397
10949,KAHLOTUS 9,46.5635,-118.5397
10950,FALL CITY 2 1,47.5445,-121.8414
10951,FALL CITY 2 2,47.5445,-121.8414
10952,FALL CITY 2 3,47.5445,-121.8414
10953,ARIEL 1,45.9567,-122.5544
10954,ARIEL 2,45.9567,-122.5544
10955,ARIEL 3,45.9567,-122.5544
10956,ARIEL 4,45.9567,-122.5544
10957,CENTERVILLE 1 1,45.7269,-120.8339
10958,CENTERVILLE 1 2,45.7269,-120.8339
10959,CENTERVILLE 1 3,45.7269,-120.8339
10960,CENTERVILLE 1 4,45.7269,-120.8339
10961,POMEROY 2 1,46.5242,-117.8217
10962,POMEROY 2 2,46.5242,-117.8217
10963,POMEROY 2 3,46.5242,-117.8217
10964,POMEROY 2 4,46.5242,-117.8217
10965,POMEROY 2 5,46.5242,-117.8217
10966,PACKWOOD 1,46.5958,-121.5694
10967,PACKWOOD 2,46.5958,-121.5694
10968,SPOKANE 22 1,47.6263,-117.5042
10969,SPOKANE 22 2,47.6263,-117.5042
10970,FORD 1 1,47.8344,-117.8361
10971,FORD 1 2,47.8344,-117.8361
10972,FORD 1 3,47.8344,-117.8361
10973,FORD 1 4,47.8344,-117.8361
10974,KENNEWICK 6 1,46.0958,-119.0964
10975,KENNEWICK 6 2,46.0958,-119.0964
10976,KENNEWICK 6 3,46.0958,-119.0964
10977,KENNEWICK 6 4,46.0958,-119.0964
10978,KENNEWICK 6 5,46.0958,-119.0964
10979,ELLENSBURG 4 1,47.0363,-120.2065
10980,ELLENSBURG 4 2,47.0363,-120.2065
10981,ELLENSBURG 4 3,47.0363,-120.2065
10982,ELLENSBURG 4 4,47.0363,-120.2065
10983,BICKLETON 3 1,45.8877,-120.2896
10984,BICKLETON 3 2,45.8877,-120.2896
10985,BICKLETON 3 3,45.8877,-120.2896
10986,ELMA 2 1,46.9692,-123.48
10987,ELMA 2 2,46.9692,-123.48
10988,ELMA 2 3,46.9692,-123.48
10989,ELMA 2 4,46.9692,-123.48
10990,ELMA 2 5,46.9692,-123.48
10991,ELMA 2 6,46.9692,-123.48
10992,IONE 1 1,48.7809,-117.4183
10993,IONE 1 2,48.7809,-117.4183
10994,IONE 1 3,48.7809,-117.4183
10995,IONE 1 4,48.7809,-117.4183
10996,IONE 1 5,48.7809,-117.4183
10997,LAKEBAY 3 1,46.8016,-122.3102
10998,LAKEBAY 3 2,46.8016,-122.3102
10999,LAKEBAY 3 3,46.8016,-122.3102
11000,GOLDENDALE 5 1,45.8114,-120.833
11001,GOLDENDALE 5 2,45.8114,-120.833
11002,GOLDENDALE 5 3,45.8114,-120.833
11003,GOLDENDALE 5 4,45.8114,-120.833
11004,GOLDENDALE 5 5,45.8114,-120.833
11005,GOLDENDALE 5 6,45.8114,-120.833
11006,GOLDENDALE 5 7,45.8114,-120.833
11007,SHELTON 4 1,47.4181,-123.2252
11008,SHELTON 4 2,47.4181,-123.2252
11009,SHELTON 4 3,47.4181,-123.2252
11010,SHELTON 4 4,47.4181,-123.2252
11011,GRAND COULEE 1,47.9575,-118.9773
11012,GRAND COULEE 2,47.9575,-118.9773
11013,GRAND COULEE 3,47.9575,-118.9773
11014,GRAND COULEE 4,47.9575,-118.9773
11015,GRAND COULEE 5,47.9575,-118.9773
11016,GRAND COULEE 6,47.9575,-118.9773
11017,GRAND COULEE 7,47.9575,-118.9773
11018,GRAND COULEE 8,47.9575,-118.9773
11019,GRAND COULEE 9,47.9575,-118.9773
11020,GRAND COULEE 10,47.9575,-118.9773
11021,GRAND COULEE 11,47.9575,-118.9773
11022,GRAND COULEE 12,47.9575,-118.9773
11023,GRAND COULEE 13,47.9575,-118.9773
11024,GRAND COULEE 14,47.9575,-118.9773
11025,GRAND COULEE 15,47.9575,-118.9773
11026,GRAND COULEE 16,47.9575,-118.9773
11027,FERNDALE 2 1,48.8288,-122.6867
11028,FERNDALE 2 2,48.8288,-122.6867
11029,FERNDALE 2 3,48.8288,-122.6867
11030,FERNDALE 2 4,48.8288,-122.6867
11031,FERNDALE 2 5,48.8288,-122.6867
11032,FERNDALE 2 6,48.8288,-122.6867
11033,FERNDALE 2 7,48.8288,-122.6867
11034,FERNDALE 2 8,48.8288,-122.6867
11035,LONGVIEW 4 1,46.1236,-122.9728
11036,LONGVIEW 4 2,46.1236,-122.9728
11037,CONCRETE 2 1,48.649,-121.6907
11038,METALINE FALLS 1,48.9871,-117.3478
11039,METALINE FALLS 2,48.9871,-117.3478
11040,METALINE FALLS 3,48.9871,-117.3478
11041,METALINE FALLS 4,48.9871,-117.3478
11042,METALINE FALLS 5,48.9871,-117.3478
11043,METALINE FALLS 6,48.9871,-117.3478
11044,METALINE FALLS 7,48.9871,-117.3478
11045,METALINE FALLS 8,48.9871,-117.3478
11046,METALINE FALLS 9,48.9871,-117.3478
11047,COULEE CITY 2 1,47.6164,-119.2992
11048,VANCOUVER 18 1,45.6497,-122.7256
11049,VANCOUVER 18 2,45.6497,-122.7256
11050,VANCOUVER 18 3,45.6497,-122.7256
11051,DAYTON 4 1,46.4211,-117.8331
11052,DAYTON 4 2,46.4211,-117.8331
11053,DAYTON 4 3,46.4211,-117.8331
11054,FORD 2 1,47.8217,-117.9167
11055,FORD 2 2,47.8217,-117.9167
11056,DAYTON 5 1,46.3747,-117.7772
11057,DAYTON 5 2,46.3747,-117.7772
11058,DAYTON 5 3,46.3747,-117.7772
11059,DAYTON 5 4,46.3747,-117.7772
11060,DAYTON 5 5,46.3747,-117.7772
11061,DAYTON 5 6,46.3747,-117.7772
11062,PASCO 3 1,46.3069,-119.1139
11063,TOUCHET 1,46.06,-118.917
11064,TOUCHET 2,46.06,-118.917
11065,TOUCHET 3,46.06,-118.917
11066,TOUCHET 4,46.06,-118.917
11067,ROOSEVELT 2 1,45.8155,-120.3419
11068,ROOSEVELT 2 2,45.8155,-120.3419
11069,ROOSEVELT 2 3,45.8155,-120.3419
11070,LONGVIEW 5 1,46.1388,-122.9855
11071,LONGVIEW 5 2,46.1388,-122.9855
11072,LONGVIEW 5 3,46.1388,-122.9855
11073,LONGVIEW 5 4,46.1388,-122.9855
11074,PATEROS 1,47.9469,-119.8653
11075,PATEROS 2,47.9469,-119.8653
11076,PATEROS 3,47.9469,-119.8653
11077,PATEROS 4,47.9469,-119.8653
11078,PATEROS 5,47.9469,-119.8653
11079,PATEROS 6,47.9469,-119.8653
11080,PATEROS 7,47.9469,-119.8653
11081,PATEROS 8,47.9469,-119.8653
11082,PATEROS 9,47.9469,-119.8653
13000,BANDON 1,43.1141,-124.3092
13001,PORT ORFORD 1,42.7958,-124.245
13002,GOLD BEACH 1,42.5352,-124.2773
13003,GOLD BEACH 2,42.5352,-124.2773
13004,NORTH BEND 4 1,43.5655,-124.1191
13005,BROOKINGS 1,42.1441,-124.1252
13006,BROOKINGS 2,42.1441,-124.1252
13007,COQUILLE 1,43.2667,-124.1199
13008,COQUILLE 2,43.2667,-124.1199
13009,COOS BAY 1 1,43.3603,-124.0933
13010,COOS BAY 1 2,43.3603,-124.0933
13011,COOS BAY 2 1,43.4329,-124.1488
13012,COOS BAY 2 2,43.4329,-124.1488
13013,FLORENCE 1 1,44.1582,-124.0548
13014,NEWPORT 2 1,44.7568,-123.9759
13015,NEWPORT 2 2,44.7568,-123.9759
13016,MYRTLE POINT 1,43.1212,-123.9121
13017,LINCOLN CITY 1,44.8721,-124.0416
13018,LINCOLN CITY 2,44.8721,-124.0416
13019,WARRENTON 1,46.2056,-123.9617
13020,WALDPORT 1,44.4494,-123.8791
13021,OTIS 1,45.1142,-123.883
13022,TOLEDO 1 1,44.7009,-123.9767
13023,CLOVERDALE 1 1,45.3609,-123.7872
13024,REEDSPORT 1,43.9044,-123.8249
13025,REEDSPORT 2,43.9044,-123.8249
13026,NEHALEM 1,45.6578,-123.914
13027,TILLAMOOK 1,45.5991,-123.7279
13028,TILLAMOOK 2,45.5991,-123.7279
13029,ASTORIA 1,46.2102,-123.6752
13030,SEASIDE 1 1,45.9124,-123.4965
13031,CAVE JUNCTION 1,42.0675,-123.5602
13032,CAVE JUNCTION 2,42.0675,-123.5602
13033,CAVE JUNCTION 3,42.0675,-123.5602
13034,WILLAMINA 1,45.0801,-123.5816
13035,MERLIN 1,42.627,-123.6091
13036,ROSEBURG 1 1,43.2085,-123.4224
13037,ROSEBURG 2 1,43.2385,-123.4355
13038,ROSEBURG 2 2,43.2385,-123.4355
13039,WINSTON 1,43.119,-123.571
13040,PHILOMATH 1,44.6094,-123.5347
13041,PHILOMATH 2,44.6094,-123.5347
13042,PHILOMATH 3,44.6094,-123.5347
13043,RIDDLE 1,42.8203,-123.445
13044,RIDDLE 2,42.8203,-123.445
13045,RIDDLE 3,42.8203,-123.445
13046,SHERIDAN 1 1,45.0786,-123.3732
13047,SHERIDAN 1 2,45.0786,-123.3732
